name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,wgs84_location,wgs84_lng,wgs84_lat,行业大类,行业子类
音珈艺术(西溪天街校区),浙江省,杭州市,西湖区,浙江省杭州市西湖区双龙街239号西投创智中心1F,"13989821763,4001150571",91a63e4d1fe06e412a02e177,None,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=91a63e4d1fe06e412a02e177&output=html&source=placeapi_v2', 'comment_num': '1', 'shop_hours': '', 'label': '艺术培训', 'children': []}","{'lat': 30.297553, 'lng': 120.073787}",http://api.map.baidu.com/place/detail?uid=91a63e4d1fe06e412a02e177&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.073787,30.297553,"120.06237945146891,30.29417487940944",120.06237945146891,30.29417487940944,教育培训,培训机构
乐普理科·三智博睿培训学校,浙江省,杭州市,西湖区,浙江省杭州市西湖区紫霞街155号西溪诚品6号楼1楼117室,15372084961,5efbcf28aea952ff704b8732,5efbcf28aea952ff704b8732,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5efbcf28aea952ff704b8732&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.294422, 'lng': 120.073466}",http://api.map.baidu.com/place/detail?uid=5efbcf28aea952ff704b8732&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.073466,30.294422,"120.0620556533539,30.291046182519015",120.0620556533539,30.291046182519015,教育培训,培训机构
杭州保通机动车驾驶员培训有限公司(袁浦街),浙江省,杭州市,西湖区,浙江省杭州市西湖区袁浦街321号,13357192129,ea659dc6bfb1144c3517dcb8,None,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ea659dc6bfb1144c3517dcb8&output=html&source=placeapi_v2', 'price': '0.0', 'shop_hours': '', 'label': '驾校', 'children': []}","{'lat': 30.116203, 'lng': 120.131083}",http://api.map.baidu.com/place/detail?uid=ea659dc6bfb1144c3517dcb8&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.131083,30.116203,"120.11992263635045,30.11214778235935",120.11992263635045,30.11214778235935,教育培训,培训机构
海静钢琴艺术,浙江省,杭州市,西湖区,浙江省杭州市西湖区五常港路247号-109万科西庐17幢109号,15168435991,e1adfff3d55adbfcd0f49eea,e1adfff3d55adbfcd0f49eea,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e1adfff3d55adbfcd0f49eea&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '艺术培训', 'children': []}","{'lat': 30.299831, 'lng': 120.064794}",http://api.map.baidu.com/place/detail?uid=e1adfff3d55adbfcd0f49eea&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.064794,30.299831,"120.05339052738853,30.296491734934875",120.05339052738853,30.296491734934875,教育培训,培训机构
鱼果艺术中心,浙江省,杭州市,西湖区,蒋墩路与五常港路交叉口华策中心H座203号,13588491660,f7989a44e7e8b3d3715e805e,f7989a44e7e8b3d3715e805e,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f7989a44e7e8b3d3715e805e&output=html&source=placeapi_v2', 'comment_num': '3', 'shop_hours': '', 'label': '艺术培训', 'children': []}","{'lat': 30.305688, 'lng': 120.07244}",http://api.map.baidu.com/place/detail?uid=f7989a44e7e8b3d3715e805e&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.07244,30.305688,"120.06103853520018,30.302321483188702",120.06103853520018,30.302321483188702,教育培训,培训机构
乐迩音乐教育,浙江省,杭州市,西湖区,浙江省杭州市西湖区五常港路华策中心B座206室,13656818208,91cdb70a0fcf6d82b6f42f0b,91cdb70a0fcf6d82b6f42f0b,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=91cdb70a0fcf6d82b6f42f0b&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '艺术培训', 'children': []}","{'lat': 30.305957, 'lng': 120.074545}",http://api.map.baidu.com/place/detail?uid=91cdb70a0fcf6d82b6f42f0b&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.074545,30.305957,"120.06314584811393,30.30257338167675",120.06314584811393,30.30257338167675,教育培训,培训机构
咔奇音乐,浙江省,杭州市,西湖区,浙江省杭州市西湖区联鸿街吉鸿家园临秀苑22号,15158066512,0af42513d8ee38384e2fdf3f,0af42513d8ee38384e2fdf3f,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0af42513d8ee38384e2fdf3f&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '艺术培训', 'children': []}","{'lat': 30.349962, 'lng': 120.076995}",http://api.map.baidu.com/place/detail?uid=0af42513d8ee38384e2fdf3f&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.076995,30.349962,"120.06561038876256,30.346551407829637",120.06561038876256,30.346551407829637,教育培训,培训机构
青青幼小园,浙江省,杭州市,西湖区,五常港路融创河滨之城雨澜轩13-3号,18969171214,42b374d64509a12e77e5b655,42b374d64509a12e77e5b655,1,"{'distance': 0, 'tag': '教育培训;幼儿园', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=42b374d64509a12e77e5b655&output=html&source=placeapi_v2', 'overall_rating': '4.1', 'comment_num': '1', 'shop_hours': '', 'label': '幼儿园', 'children': []}","{'lat': 30.304621, 'lng': 120.067613}",http://api.map.baidu.com/place/detail?uid=42b374d64509a12e77e5b655&output=html&source=placeapi_v2,教育培训;幼儿园,education,False,1,120.067613,30.304621,"120.05621063538237,30.301278431691152",120.05621063538237,30.301278431691152,教育培训,幼儿园
星曜堂国际厨艺学院(杭州校区),浙江省,杭州市,西湖区,浙江省杭州市西湖区紫萱路158号西城博司10号楼,"15372038053,17794580410",928dfb8b50b217330aa8d441,928dfb8b50b217330aa8d441,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=928dfb8b50b217330aa8d441&output=html&source=placeapi_v2', 'price': '0.0', 'overall_rating': '4.0', 'comment_num': '27', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.322939, 'lng': 120.081899}",http://api.map.baidu.com/place/detail?uid=928dfb8b50b217330aa8d441&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.081899,30.322939,"120.07052988287116,30.319468949620465",120.07052988287116,30.319468949620465,教育培训,培训机构
浙江大学国家大学科技园,浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路525号,15372091609,771e33429d090c9e54bfffe3,771e33429d090c9e54bfffe3,1,"{'distance': 3748, 'tag': '公司企业;园区', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=771e33429d090c9e54bfffe3&output=html&source=placeapi_v2', 'overall_rating': '4.5', 'comment_num': '2', 'shop_hours': '', 'label': '园区', 'children': []}","{'lat': 30.273345, 'lng': 120.116679}",http://api.map.baidu.com/place/detail?uid=771e33429d090c9e54bfffe3&output=html&source=placeapi_v2,公司企业;园区,education,False,1,120.116679,30.273345,"120.10544245561073,30.269300096095424",120.10544245561073,30.269300096095424,公司企业,园区
浙帅心算(三墩校区),浙江省,杭州市,西湖区,浙江省杭州市西湖区金兰巷紫金港湾西区2号,15858151583,111db6a2071d2b6858f6beb0,111db6a2071d2b6858f6beb0,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=111db6a2071d2b6858f6beb0&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '2', 'shop_hours': '', 'label': '亲子教育', 'children': []}","{'lat': 30.335039, 'lng': 120.089464}",http://api.map.baidu.com/place/detail?uid=111db6a2071d2b6858f6beb0&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.089464,30.335039,"120.07812757372626,30.331442317445827",120.07812757372626,30.331442317445827,教育培训,培训机构
小太阳早教托育中心,浙江省,杭州市,西湖区,浙江省杭州市西湖区周坪路145号,15355071578,983456b986f3c029eedfcad9,None,1,"{'distance': 2245868, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=983456b986f3c029eedfcad9&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.347532, 'lng': 120.075866}",http://api.map.baidu.com/place/detail?uid=983456b986f3c029eedfcad9&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.075866,30.347532,"120.06448110649963,30.344134166837385",120.06448110649963,30.344134166837385,教育培训,培训机构
海伦钢琴教室(灯彩街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区灯彩街276号,18857166027,9f4cb7a329061ee531870ad7,9f4cb7a329061ee531870ad7,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9f4cb7a329061ee531870ad7&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.331211, 'lng': 120.088472}",http://api.map.baidu.com/place/detail?uid=9f4cb7a329061ee531870ad7&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.088472,30.331211,"120.07713089663636,30.327632674071427",120.07713089663636,30.327632674071427,教育培训,培训机构
杭州玉鸟棋院(三墩校区),浙江省,杭州市,西湖区,浙江省杭州市西湖区厚仁路283号杭州浦京花园酒店5楼,18368147269,a5611a1ea3a813a21df74d21,a5611a1ea3a813a21df74d21,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a5611a1ea3a813a21df74d21&output=html&source=placeapi_v2', 'comment_num': '2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.332399, 'lng': 120.087322}",http://api.map.baidu.com/place/detail?uid=a5611a1ea3a813a21df74d21&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.087322,30.332399,"120.07597611463737,30.328840972568933",120.07597611463737,30.328840972568933,教育培训,培训机构
杭州市西湖区街舞队训练基地,浙江省,杭州市,西湖区,浙江省杭州市西湖区双龙街199号a座1f,15990188802,c7339bdf33560793b6f42fd2,None,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c7339bdf33560793b6f42fd2&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.296411, 'lng': 120.075651}",http://api.map.baidu.com/place/detail?uid=c7339bdf33560793b6f42fd2&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.075651,30.296411,"120.06424498321962,30.293015584174285",120.06424498321962,30.293015584174285,教育培训,培训机构
云妙园儿童成长体验中心(公元里旗舰店),浙江省,杭州市,西湖区,杭州市西湖区紫霞街坤和西溪里璞园内随园1栋206(龙头坝街枫华府第幼儿园),"13616523813,18968183755",968131d360e2c7bed5b74eaa,968131d360e2c7bed5b74eaa,1,"{'distance': 0, 'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=968131d360e2c7bed5b74eaa&output=html&source=placeapi_v2', 'overall_rating': '4.5', 'comment_num': '0', 'shop_hours': '', 'label': '教育培训', 'children': []}","{'lat': 30.293715, 'lng': 120.066086}",http://api.map.baidu.com/place/detail?uid=968131d360e2c7bed5b74eaa&output=html&source=placeapi_v2,教育培训;其他,education,False,1,120.066086,30.293715,"120.05467582982868,30.290374153646987",120.05467582982868,30.290374153646987,教育培训,其他
浙江大学国家大学科技园光与电技术开放实验室,浙江省,杭州市,西湖区,杭州市西湖区西溪路525号浙大科技园,15372091609,c7e2a3cde710e6edc26c1461,c7e2a3cde710e6edc26c1461,1,"{'distance': 0, 'tag': '教育培训;科研机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c7e2a3cde710e6edc26c1461&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'comment_num': '1', 'shop_hours': '', 'label': '科研机构', 'children': []}","{'lat': 30.273238, 'lng': 120.117202}",http://api.map.baidu.com/place/detail?uid=c7e2a3cde710e6edc26c1461&output=html&source=placeapi_v2,教育培训;科研机构,education,False,1,120.117202,30.273238,"120.10596743904391,30.269188644254132",120.10596743904391,30.269188644254132,教育培训,科研机构
集美艺塾,浙江省,杭州市,西湖区,浙江省杭州市西湖区紫霞街277号,18767118549,1d7d5279dabce2c172455b57,None,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1d7d5279dabce2c172455b57&output=html&source=placeapi_v2', 'comment_num': '1', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.296319, 'lng': 120.063139}",http://api.map.baidu.com/place/detail?uid=1d7d5279dabce2c172455b57&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.063139,30.296319,"120.05173556041818,30.292978129884922",120.05173556041818,30.292978129884922,教育培训,培训机构
佐柚美术,浙江省,杭州市,西湖区,浙江省杭州市西湖区五常港路河滨之城雨澜轩13幢4号,18989494693,84f45d4ea558f9c5ab059d25,84f45d4ea558f9c5ab059d25,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=84f45d4ea558f9c5ab059d25&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '美术培训', 'children': []}","{'lat': 30.304697, 'lng': 120.067495}",http://api.map.baidu.com/place/detail?uid=84f45d4ea558f9c5ab059d25&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.067495,30.304697,"120.05609279334531,30.30135475852437",120.05609279334531,30.30135475852437,教育培训,培训机构
公刘子茶道培训学校,浙江省,杭州市,西湖区,浙江省杭州市西湖区文三路259号昌地火炬大厦3号楼502室,13867457034,c097af7f0032fcc10482c233,c097af7f0032fcc10482c233,1,"{'distance': 12864907, 'tag': '美食;茶座', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c097af7f0032fcc10482c233&output=html&source=placeapi_v2', 'overall_rating': '2.5', 'comment_num': '0', 'shop_hours': '', 'label': '茶座', 'children': []}","{'lat': 30.282981, 'lng': 120.140955}",http://api.map.baidu.com/place/detail?uid=c097af7f0032fcc10482c233&output=html&source=placeapi_v2,美食;茶座,cater,False,1,120.140955,30.282981,"120.1297531609703,30.279010265812115",120.1297531609703,30.279010265812115,美食,茶座
墨香书院(河滨校区),浙江省,杭州市,西湖区,浙江省杭州市西湖区五常港路河滨之城雨澜轩16幢4号,18757172185,ca9a6699307f2f4f5e17c336,ca9a6699307f2f4f5e17c336,1,"{'distance': 3409, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ca9a6699307f2f4f5e17c336&output=html&source=placeapi_v2', 'comment_num': '3', 'shop_hours': '10:00-22:00', 'label': '培训机构', 'children': []}","{'lat': 30.305205, 'lng': 120.066793}",http://api.map.baidu.com/place/detail?uid=ca9a6699307f2f4f5e17c336&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.066793,30.305205,"120.05539187016238,30.30186443831598",120.05539187016238,30.30186443831598,教育培训,培训机构
浩川儿童成长中心,浙江省,杭州市,西湖区,浙江省杭州市西湖区紫霞街269号,15067103689,f2e0130c55016367fea7782b,f2e0130c55016367fea7782b,1,"{'distance': 3166, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f2e0130c55016367fea7782b&output=html&source=placeapi_v2', 'shop_hours': '10:00-22:00', 'label': '培训机构', 'children': []}","{'lat': 30.29636, 'lng': 120.063279}",http://api.map.baidu.com/place/detail?uid=f2e0130c55016367fea7782b&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.063279,30.29636,"120.05187531034913,30.293019333472582",120.05187531034913,30.293019333472582,教育培训,培训机构
之江少儿美校(华策校区),浙江省,杭州市,西湖区,浙江省杭州市西湖区五常港路华策中心c座101-107室,18814823660,6834be013e0634283717dcf8,6834be013e0634283717dcf8,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6834be013e0634283717dcf8&output=html&source=placeapi_v2', 'overall_rating': '4.4', 'comment_num': '2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.306422, 'lng': 120.076069}",http://api.map.baidu.com/place/detail?uid=6834be013e0634283717dcf8&output=html&source=placeapi_v2,教育培训;培训机构,education,False,1,120.076069,30.306422,"120.06467254034645,30.303023654454602",120.06467254034645,30.303023654454602,教育培训,培训机构
